epoch,loss,val_loss
0,3.824929714202881,3.8750734329223633
1,3.8418421745300293,3.874479293823242
2,3.7787461280822754,3.827650308609009
3,3.732752561569214,3.7892160415649414
4,3.6853206157684326,3.7343926429748535
5,3.547926902770996,3.5879411697387695
6,3.14416241645813,3.2231626510620117
7,2.5546715259552,9.420797348022461
8,2.231168746948242,3.1120381355285645
9,2.0326879024505615,5.431075096130371
10,1.951650857925415,5.383611679077148
11,1.7970131635665894,2.99825119972229
12,1.7541627883911133,4.86469030380249
13,1.6005524396896362,1.9151462316513062
14,1.536199927330017,1.7217673063278198
15,1.4931234121322632,1.7123991250991821
16,1.412471890449524,1.6755908727645874
17,1.4065717458724976,1.6311956644058228
18,1.329997181892395,1.6334158182144165
19,1.2378138303756714,1.6669178009033203
20,1.1993567943572998,1.5835692882537842
21,1.2042003870010376,1.4624181985855103
22,1.1853671073913574,1.5471464395523071
23,1.0896635055541992,1.5115853548049927
24,1.073890209197998,1.3850839138031006
25,0.9984028339385986,1.347731113433838
26,0.9891724586486816,1.417567491531372
27,0.9058836102485657,1.3781330585479736
28,0.9080462455749512,1.3333290815353394
29,0.9047512412071228,1.362745761871338
30,0.8628261089324951,1.2892652750015259
31,0.8329049944877625,1.2638858556747437
32,0.7723202109336853,1.2551095485687256
33,0.7707617282867432,1.2245122194290161
34,0.7345955967903137,1.28262197971344
35,0.7374440431594849,1.2175581455230713
36,0.7626631855964661,1.2633172273635864
37,0.7038999795913696,1.2807341814041138
38,0.6998252272605896,1.1582943201065063
39,0.6815816760063171,1.1787395477294922
40,0.6427951455116272,1.1798759698867798
41,0.6377156972885132,1.2051293849945068
42,0.6302430629730225,1.2572693824768066
43,0.6142733693122864,1.168110966682434
44,0.6226411461830139,1.1753385066986084
45,0.6252844333648682,1.1328918933868408
46,0.6102323532104492,1.146749496459961
47,0.6006399989128113,1.1448509693145752
48,0.5725846886634827,1.1244133710861206
49,0.5791971683502197,1.0816216468811035
50,0.5258570313453674,1.0765810012817383
51,0.5555006265640259,1.1333045959472656
52,0.5096266269683838,1.1176263093948364
53,0.5004631876945496,1.0880999565124512
54,0.515893280506134,1.0019584894180298
55,0.4719449281692505,1.072728157043457
56,0.5011167526245117,1.044785737991333
57,0.4489847421646118,1.0095953941345215
58,0.4492938220500946,1.1032159328460693
59,0.43814775347709656,1.1346585750579834
60,0.43927979469299316,1.1014505624771118
61,0.42860496044158936,1.0885127782821655
62,0.38888847827911377,1.088864803314209
63,0.40842628479003906,1.160974144935608
64,0.40502622723579407,1.0637538433074951
65,0.38711830973625183,1.0341928005218506
66,0.34022313356399536,1.0804637670516968
67,0.354301393032074,1.123762607574463
68,0.3319641947746277,1.0751900672912598
69,0.3236657381057739,1.020662784576416
70,0.3324059247970581,1.0996448993682861
71,0.2999288737773895,1.1408147811889648
72,0.3019084930419922,1.072263240814209
73,0.30804944038391113,0.9920135736465454
74,0.29319819808006287,1.0270178318023682
75,0.30014151334762573,0.992260217666626
76,0.2851785123348236,1.0116820335388184
77,0.2711915671825409,0.9617307186126709
78,0.2606462836265564,1.0289702415466309
79,0.2640026807785034,0.9629328846931458
80,0.25417131185531616,0.997021496295929
81,0.262382447719574,1.029129147529602
82,0.24669939279556274,1.0042530298233032
83,0.2505393326282501,0.9437652230262756
84,0.24583037197589874,0.9778335094451904
85,0.23747369647026062,0.9376445412635803
86,0.22053936123847961,0.917316198348999
87,0.21643024682998657,0.9239841103553772
88,0.23197555541992188,0.99741131067276
89,0.21219848096370697,0.9428250193595886
90,0.2168682962656021,0.9284361004829407
91,0.2098059356212616,0.9322670698165894
92,0.20522810518741608,0.9322264790534973
93,0.22097040712833405,0.9524415731430054
94,0.22114039957523346,0.8904657363891602
95,0.19718821346759796,0.9463455677032471
96,0.1947161704301834,0.8602166175842285
97,0.1997721940279007,0.8830848932266235
98,0.19508427381515503,0.9559767842292786
99,0.20458538830280304,0.9588421583175659
