epoch,loss,val_loss
0,3.6908886432647705,59.906166076660156
1,3.29072642326355,3.983070135116577
2,3.1946685314178467,3.632829427719116
3,2.927064895629883,9.392374992370605
4,2.620933771133423,3.5703704357147217
5,2.7729270458221436,2.4888038635253906
6,2.394477367401123,2.3122477531433105
7,2.1548686027526855,2.0127642154693604
8,2.073577404022217,2.1098875999450684
9,1.989333987236023,1.8661117553710938
10,1.8916794061660767,1.9805965423583984
11,1.8771389722824097,3.002336263656616
12,1.7513630390167236,1.8577402830123901
13,1.7253940105438232,1.8131897449493408
14,1.6295028924942017,1.6778374910354614
15,1.5547724962234497,1.6959595680236816
16,1.4556679725646973,1.6657859086990356
17,1.4119601249694824,1.5919935703277588
18,1.3857696056365967,1.4756734371185303
19,1.363071322441101,1.547920823097229
20,1.2557766437530518,1.4910858869552612
21,1.2265928983688354,1.3989146947860718
22,1.1474239826202393,1.3531962633132935
23,1.1185990571975708,1.3942292928695679
24,1.0957481861114502,1.2931337356567383
25,1.0778963565826416,1.3483587503433228
26,1.0326547622680664,1.3005931377410889
27,1.032383680343628,1.3403997421264648
28,0.9921099543571472,1.2559736967086792
29,0.9384859800338745,1.2970085144042969
30,0.9161668419837952,1.3404885530471802
31,0.911793053150177,1.295518159866333
32,0.8334084749221802,1.3408399820327759
33,0.8477808833122253,1.2563230991363525
34,0.7934249639511108,1.2356077432632446
35,0.7720704078674316,1.2963361740112305
36,0.7958705425262451,1.312130331993103
37,0.7925330996513367,1.1906721591949463
38,0.7042202353477478,1.176713228225708
39,0.6704550385475159,1.2562782764434814
40,0.7099125385284424,1.285300374031067
41,0.695884644985199,1.3643319606781006
42,0.6767694354057312,1.2160295248031616
43,0.6187516450881958,1.1381144523620605
44,0.6394595503807068,1.228884220123291
45,0.5881808400154114,1.059919834136963
46,0.5552130341529846,1.1664069890975952
47,0.5185561776161194,1.12093985080719
48,0.47199755907058716,1.1362844705581665
49,0.5172308683395386,1.117997646331787
50,0.4868079125881195,1.0737677812576294
51,0.4374811351299286,1.0161612033843994
52,0.41594386100769043,1.1195799112319946
53,0.45965149998664856,1.1368590593338013
54,0.4121834337711334,1.1383922100067139
55,0.471255362033844,1.2380468845367432
56,0.5374077558517456,1.1575490236282349
57,0.47112876176834106,1.0850211381912231
58,0.3717387020587921,1.0523566007614136
59,0.36574211716651917,1.0355926752090454
60,0.3559719920158386,1.0101462602615356
61,0.3247128427028656,1.0492336750030518
62,0.30121514201164246,1.0294997692108154
63,0.2702033817768097,1.0471746921539307
64,0.2932685911655426,1.0658366680145264
65,0.29125556349754333,1.0524824857711792
66,0.3520239293575287,1.5969756841659546
67,0.571492612361908,1.1056809425354004
68,0.3726055324077606,1.2970609664916992
