epoch,loss,val_loss
0,3.8284502029418945,3.84993052482605
1,3.718837022781372,3.748121976852417
2,3.6548311710357666,3.7304465770721436
3,3.5798017978668213,3.481863260269165
4,3.3668088912963867,3.4122891426086426
5,3.3726654052734375,3.449100971221924
6,3.3634562492370605,3.4270501136779785
7,3.3464815616607666,3.47495436668396
8,3.371962785720825,3.4394161701202393
9,3.3832499980926514,3.433537721633911
10,3.339304208755493,3.4257137775421143
11,3.330678701400757,3.426868438720703
12,3.325946807861328,3.342012643814087
13,3.145171880722046,3.1919515132904053
14,3.106212854385376,3.586876630783081
15,3.2365946769714355,3.1636135578155518
16,3.1080288887023926,3.1595771312713623
17,3.209782838821411,3.261287212371826
18,3.0581865310668945,3.041236162185669
19,3.0011463165283203,3.0261640548706055
20,2.9465882778167725,3.0202181339263916
21,2.9288294315338135,2.9661357402801514
22,2.8942935466766357,2.956965208053589
23,2.8639636039733887,2.9718000888824463
24,2.824592351913452,2.937065839767456
25,2.7237493991851807,2.6483380794525146
26,2.397963523864746,2.1353707313537598
27,2.063805103302002,2.233633041381836
28,1.7862433195114136,2.071112632751465
29,1.6929632425308228,1.9611517190933228
30,1.562171459197998,1.9164077043533325
31,1.332280158996582,1.5813844203948975
32,1.3517225980758667,1.7346771955490112
33,1.2659658193588257,1.576319694519043
34,1.203622817993164,1.5519206523895264
35,1.183252215385437,1.615216612815857
36,1.104370355606079,1.4108302593231201
37,0.9766231775283813,1.461404800415039
38,0.948019802570343,1.2495613098144531
39,0.9342761635780334,1.419918417930603
40,0.8579849600791931,1.223941683769226
41,0.9203388690948486,1.3053442239761353
42,0.9156068563461304,1.2725640535354614
43,0.8261235356330872,1.2989099025726318
44,0.7823940515518188,1.2867145538330078
45,0.7354172468185425,1.249569296836853
46,0.7302155494689941,1.1480398178100586
47,0.6660200357437134,1.1190851926803589
48,0.6611091494560242,1.1933554410934448
49,0.6442545652389526,1.0088735818862915
50,0.6167128086090088,1.1183327436447144
51,0.6104907393455505,1.1571142673492432
52,0.5618884563446045,1.0936330556869507
53,0.5641236901283264,1.1239227056503296
54,0.5764274001121521,1.0303908586502075
55,0.5847088694572449,0.9862223863601685
56,0.5164349675178528,1.115564227104187
57,0.521608829498291,1.0280845165252686
58,0.517212450504303,1.1076596975326538
59,0.486371785402298,1.0336874723434448
60,0.45492950081825256,1.0066074132919312
61,0.4808741509914398,1.0188045501708984
62,0.45382675528526306,1.018377423286438
63,0.436551034450531,1.0906579494476318
64,0.45434775948524475,1.0349972248077393
65,0.4284715950489044,1.052292823791504
66,0.4359319508075714,1.0128568410873413
67,0.4106658101081848,0.9348852038383484
68,0.4320307672023773,0.9051216840744019
69,0.4052973687648773,0.8674182295799255
70,0.3829454779624939,0.9251370429992676
71,0.3946017920970917,0.9530239701271057
72,0.38995763659477234,1.0301607847213745
73,0.34390687942504883,0.9909771680831909
74,0.3426208794116974,0.9105209112167358
75,0.34314948320388794,0.9221663475036621
76,0.3388602137565613,0.9099201560020447
77,0.3442424237728119,0.9916730523109436
78,0.31655487418174744,0.8856894969940186
79,0.30730536580085754,0.860443651676178
80,0.2976221740245819,0.9060071110725403
81,0.2714845538139343,0.9894327521324158
82,0.24911339581012726,0.8137965202331543
83,0.2634063959121704,0.8735331296920776
84,0.2435409426689148,0.9739466905593872
85,0.2939765453338623,0.869986891746521
86,0.272382527589798,0.9142308235168457
87,0.23569050431251526,0.7932549118995667
88,0.23699218034744263,0.8197439312934875
89,0.21013380587100983,0.831542432308197
90,0.197244793176651,0.8331074714660645
91,0.194306880235672,0.7907497882843018
92,0.17543134093284607,0.8065898418426514
93,0.19193607568740845,0.7755035161972046
94,0.17974601686000824,0.7831814885139465
95,0.18645015358924866,0.8350766897201538
96,0.23983262479305267,0.7569212913513184
97,0.17519766092300415,0.7819247841835022
98,0.1837763488292694,0.8803355693817139
99,0.2047932744026184,0.7555117011070251
