epoch,loss,val_loss
0,3.586663007736206,3.356870651245117
1,2.922665596008301,2.7613842487335205
2,2.262124538421631,2.314627170562744
3,1.9324374198913574,2.0178515911102295
4,1.720244288444519,99.4466781616211
5,1.5268856287002563,47.11028289794922
6,1.3913265466690063,22.489582061767578
7,1.2901942729949951,1.6986387968063354
8,1.1812032461166382,2.9154646396636963
9,1.0860769748687744,1.5126063823699951
10,1.0108108520507812,1.482012391090393
11,0.9873107075691223,1.513602375984192
12,0.9421519041061401,1.523127794265747
13,0.8361302018165588,1.368967056274414
14,0.8062797784805298,1.4614994525909424
15,0.7527849078178406,1.3854824304580688
16,0.7382821440696716,1.4122498035430908
17,0.6908418536186218,1.4287235736846924
18,0.6726546883583069,1.445721983909607
19,0.6170902848243713,1.2608237266540527
20,0.5744014382362366,1.2419397830963135
21,0.5650350451469421,1.2889118194580078
22,0.5449438095092773,1.2699718475341797
23,0.4972444772720337,1.2401447296142578
24,0.50020831823349,1.2518428564071655
25,0.479299396276474,1.178928256034851
26,0.4389588534832001,1.1913326978683472
27,0.44457870721817017,1.4314484596252441
28,0.40317219495773315,1.1772394180297852
29,0.42554670572280884,1.0946478843688965
30,0.38818803429603577,1.2372989654541016
31,0.38153979182243347,1.14653480052948
32,0.3891184329986572,1.297464370727539
33,0.365090936422348,1.110243558883667
34,0.36193159222602844,1.164762258529663
35,0.32490941882133484,1.1174699068069458
36,0.3452911674976349,2.030637264251709
37,0.34911486506462097,1.1474409103393555
38,0.33048173785209656,1.1020514965057373
39,0.31055331230163574,1.210658073425293
40,0.29854774475097656,1.2683817148208618
41,0.3034990727901459,1.1465801000595093
42,0.2868797481060028,1.116288661956787
43,0.29508233070373535,1.1840970516204834
44,0.27665817737579346,1.0985846519470215
45,0.27624019980430603,1.1185799837112427
46,0.2569126784801483,1.0853211879730225
47,0.2712416350841522,1.1243637800216675
48,0.2541983723640442,1.0567622184753418
49,0.2547549307346344,1.107253074645996
50,0.2354188859462738,1.125957727432251
51,0.23263390362262726,1.0692375898361206
52,0.2502301037311554,1.0686888694763184
53,0.23126499354839325,1.04277503490448
54,0.23035001754760742,1.0859129428863525
55,0.21390359103679657,1.093935251235962
56,0.21551775932312012,1.1365541219711304
57,0.20996420085430145,1.0821939706802368
58,0.21445170044898987,1.1326617002487183
59,0.20672136545181274,1.0847207307815552
60,0.20246466994285583,1.108689308166504
61,0.19241739809513092,1.0590816736221313
62,0.19498828053474426,1.0812817811965942
63,0.20077644288539886,1.0784063339233398
64,0.20093661546707153,1.1133500337600708
65,0.1878424733877182,1.0657953023910522
66,0.19164319336414337,1.0603185892105103
67,0.17130471765995026,1.1128648519515991
68,0.1738594025373459,1.1189557313919067
69,0.18439216911792755,1.1095986366271973
70,0.1676187962293625,1.018640398979187
71,0.16589652001857758,1.0390480756759644
72,0.1641043871641159,1.1261775493621826
73,0.18727095425128937,1.0632383823394775
74,0.16092917323112488,1.0880608558654785
75,0.17129740118980408,1.0638772249221802
76,0.16315707564353943,0.945671796798706
77,0.1627688854932785,0.99107825756073
78,0.16829529404640198,1.0144052505493164
79,0.1638375073671341,1.0151314735412598
