epoch,loss,val_loss
0,3.518758535385132,3.8087317943573
1,3.272980213165283,3.7547366619110107
0,3.5612332820892334,3.713282585144043
1,3.068268299102783,3.750429391860962
2,2.8509297370910645,3.4358937740325928
3,2.58278751373291,3.0903656482696533
4,2.423600912094116,2.592226505279541
5,2.0923845767974854,1.9656426906585693
6,1.6985886096954346,1.7424571514129639
7,1.7392908334732056,2.123368263244629
8,1.4145543575286865,1.7120308876037598
9,1.174086570739746,1.4001290798187256
10,1.0696837902069092,1.426558256149292
11,0.9223201274871826,1.4397588968276978
12,0.868697464466095,1.351985216140747
13,0.8328596949577332,1.2548679113388062
14,0.7853541374206543,1.3606257438659668
15,0.6887921690940857,1.24392831325531
16,0.6060439944267273,1.2838090658187866
17,0.5899873375892639,1.1601521968841553
18,0.5688188076019287,1.0597517490386963
19,0.5418466329574585,1.081650972366333
20,0.49564215540885925,1.1198053359985352
21,0.46462783217430115,1.0309813022613525
22,0.47505563497543335,1.0459867715835571
23,0.45105835795402527,1.0006414651870728
24,0.42433834075927734,1.071850299835205
25,0.4236365258693695,1.0387520790100098
26,0.384914368391037,1.021461844444275
27,0.37464848160743713,1.0648770332336426
28,0.3219795525074005,0.9296813011169434
29,0.33715227246284485,0.9545386433601379
30,0.31000539660453796,0.9521187543869019
31,0.2796093821525574,1.006058692932129
32,0.2847127318382263,0.9431365132331848
33,0.2154557704925537,0.898138701915741
34,0.21113349497318268,0.8914068341255188
35,0.20959068834781647,0.9485725164413452
36,0.18983522057533264,0.9669679403305054
37,0.23033764958381653,0.9749019145965576
38,0.1863299161195755,0.9250994324684143
39,0.1606772243976593,0.9301554560661316
40,0.1648007184267044,0.9292182922363281
41,0.15132954716682434,0.8123072981834412
42,0.15752023458480835,0.9171555042266846
43,0.14862984418869019,1.0338455438613892
44,0.13308767974376678,1.006088137626648
45,0.11646167188882828,0.9910922646522522
46,0.10877356678247452,1.1336336135864258
47,0.10975540429353714,0.8904671669006348
48,0.1020016223192215,0.9138323664665222
49,0.14202351868152618,0.8420977592468262
50,0.12240465730428696,0.9535848498344421
51,0.11278612911701202,0.9555606245994568
52,0.09343086928129196,0.9196634292602539
53,0.10668851435184479,0.9081450700759888
54,0.08349346369504929,0.9083083271980286
55,0.11626361310482025,0.9448794722557068
56,0.09195052087306976,0.8985133171081543
57,0.0973435789346695,0.8943880200386047
58,0.09074374288320541,0.8990378975868225
59,0.0852569118142128,0.890348494052887
